timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666531259300,419517,OS Process Sampler,0,OK,10.75.4.82-Thread Group 1-1,text,true,,4175,0,2,2,null,0,0,0
1666531264287,417248,OS Process Sampler,0,OK,10.75.4.82-Thread Group 1-2,text,true,,4160,0,1,1,null,0,0,0
