timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666654166175,593043,OS Process Sampler,0,OK,10.75.4.82-Thread Group 1-1,text,true,,2640,0,2,2,null,0,0,0
1666654171179,595864,OS Process Sampler,0,OK,10.75.4.82-Thread Group 1-2,text,true,,2631,0,1,1,null,0,0,0
